matrix,topology,scenario,scheduler,num_agents,metric,solver_a,solver_b,n_a,n_b,mean_a,mean_b,mean_diff,t_stat,p_raw,cliffs_d,p_bh,significant_bh_q05
E2_scheduler,warehouse_single_dock,wear_high,random,40,attack_rate,rhcr_pbs,token_passing,30,30,0.9075,0.8241666666666669,0.08333333333333304,3.1678536204053875,0.0029923311618968735,0.35,0.008482500301360519,True
E2_scheduler,warehouse_single_dock,wear_high,closest,40,critical_time,pibt,rhcr_pbs,30,30,0.32878,0.25842666666666664,0.07035333333333338,7.548057697991276,1.3505424478626158e-08,1.0,8.25526379386153e-08,True
E2_scheduler,warehouse_single_dock,wear_high,random,40,critical_time,pibt,rhcr_pbs,30,30,0.32754333333333335,0.2459833333333333,0.08156000000000005,7.311065225174556,2.4720968232539217e-08,0.9955555555555555,1.4544169643477237e-07,True
E2_scheduler,warehouse_single_dock,wear_high,closest,40,critical_time,pibt,token_passing,30,30,0.32878,0.27878333333333327,0.049996666666666745,4.345219745011359,0.0001392726259577083,0.6211111111111111,0.0005343830104681633,True
E2_scheduler,warehouse_single_dock,wear_high,random,40,critical_time,pibt,token_passing,30,30,0.32754333333333335,0.2840266666666667,0.04351666666666665,3.724598886216532,0.0007547725454854565,0.5944444444444444,0.0024256374365733083,True
E2_scheduler,warehouse_single_dock,wear_high,closest,40,critical_time,rhcr_pbs,token_passing,30,30,0.25842666666666664,0.27878333333333327,-0.020356666666666634,-1.4023665895379769,0.1663832568160332,-0.38555555555555554,0.295142159075677,False
E2_scheduler,warehouse_single_dock,wear_high,random,40,critical_time,rhcr_pbs,token_passing,30,30,0.2459833333333333,0.2840266666666667,-0.0380433333333334,-2.4176374024387886,0.018792480171989753,-0.61,0.04497454576754158,True
E2_scheduler,warehouse_single_dock,wear_high,closest,40,fault_tolerance,pibt,rhcr_pbs,30,30,0.17476333333333335,0.18630999999999995,-0.011546666666666594,-1.0075623394169766,0.3179826822179686,-0.13777777777777778,0.4848720813086087,False
E2_scheduler,warehouse_single_dock,wear_high,random,40,fault_tolerance,pibt,rhcr_pbs,30,30,0.17463000000000004,0.3025266666666667,-0.1278966666666667,-1.3258876905800825,0.1951133003284898,-0.30666666666666664,0.3347508870763397,False
E2_scheduler,warehouse_single_dock,wear_high,closest,40,fault_tolerance,pibt,token_passing,30,30,0.17476333333333335,0.24079,-0.06602666666666665,-4.44856737102903,5.440279387551545e-05,-0.6144444444444445,0.00022010528639606825,True
E2_scheduler,warehouse_single_dock,wear_high,random,40,fault_tolerance,pibt,token_passing,30,30,0.17463000000000004,0.2421,-0.06746999999999997,-3.0364002933320138,0.00445390483265814,-0.45555555555555555,0.012259090884431372,True
E2_scheduler,warehouse_single_dock,wear_high,closest,40,fault_tolerance,rhcr_pbs,token_passing,30,30,0.18630999999999995,0.24079,-0.054480000000000056,-3.4894703236632303,0.0010046507509076372,-0.48,0.0031384222572601412,True
E2_scheduler,warehouse_single_dock,wear_high,random,40,fault_tolerance,rhcr_pbs,token_passing,30,30,0.3025266666666667,0.2421,0.06042666666666671,0.6136892727355048,0.5437907774066382,-0.16555555555555557,0.6892572510755592,False
E2_scheduler,warehouse_single_dock,wear_high,closest,40,itae,pibt,rhcr_pbs,30,30,36058.1,29538.065556666657,6520.034443333341,5.140317597888135,5.731540463190554e-06,0.78,2.5938894660336735e-05,True
E2_scheduler,warehouse_single_dock,wear_high,random,40,itae,pibt,rhcr_pbs,30,30,35845.413883333335,27452.99999666667,8392.413886666665,5.573861262697481,2.12519468001022e-06,0.8755555555555555,1.0069714389847083e-05,True
E2_scheduler,warehouse_single_dock,wear_high,closest,40,itae,pibt,token_passing,30,30,36058.1,28204.80832666667,7853.2916733333295,4.833184748281803,2.194641848715763e-05,0.6377777777777778,9.505626657627784e-05,True
E2_scheduler,warehouse_single_dock,wear_high,random,40,itae,pibt,token_passing,30,30,35845.413883333335,29519.805556666666,6325.608326666668,3.7184522979422847,0.0006765444832717161,0.5466666666666666,0.002206191247989984,True
E2_scheduler,warehouse_single_dock,wear_high,closest,40,itae,rhcr_pbs,token_passing,30,30,29538.065556666657,28204.80832666667,1333.2572299999883,0.7125474365070222,0.47922966594080063,0.028888888888888888,0.6335882849329687,False
E2_scheduler,warehouse_single_dock,wear_high,random,40,itae,rhcr_pbs,token_passing,30,30,27452.99999666667,29519.805556666666,-2066.805559999997,-0.9725920090899808,0.3348724429859458,-0.31777777777777777,0.4910850231895617,False
E2_scheduler,warehouse_single_dock,wear_high,closest,40,rapidity,pibt,rhcr_pbs,30,30,0.8666666666666667,0.6666666666666666,0.20000000000000007,0.2035239457864621,0.8395117411474063,0.03111111111111111,0.9239209497273092,False
E2_scheduler,warehouse_single_dock,wear_high,random,40,rapidity,pibt,rhcr_pbs,30,30,2.0,2.033333333333333,-0.033333333333333215,-0.02022598002282188,0.9839378450070291,0.03333333333333333,1.0,False
E2_scheduler,warehouse_single_dock,wear_high,closest,40,rapidity,pibt,token_passing,30,29,0.8666666666666667,1.6206896551724137,-0.754022988505747,-0.5166923826037214,0.6077180501178012,-0.04252873563218391,0.7474720267999437,False
E2_scheduler,warehouse_single_dock,wear_high,random,40,rapidity,pibt,token_passing,30,30,2.0,1.1,0.8999999999999999,0.7958167792808564,0.430308116638792,0.014444444444444444,0.5831046647734878,False
E2_scheduler,warehouse_single_dock,wear_high,closest,40,rapidity,rhcr_pbs,token_passing,30,29,0.6666666666666666,1.6206896551724137,-0.9540229885057471,-0.7074857645513999,0.48338849508825493,-0.07126436781609195,0.6351548784608996,False
E2_scheduler,warehouse_single_dock,wear_high,random,40,rapidity,rhcr_pbs,token_passing,30,30,2.033333333333333,1.1,0.9333333333333331,0.6547812229546595,0.5164857189897659,-0.024444444444444446,0.664187463764617,False
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,attack_rate,pibt,rhcr_pbs,30,30,0.5791666666666668,0.46666666666666673,0.1125000000000001,3.677288548398772,0.0006680977365891901,0.4866666666666667,0.002183689824222075,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,attack_rate,pibt,rhcr_pbs,30,30,0.5775,0.46666666666666673,0.11083333333333328,4.82212032056652,1.5023113210428059e-05,0.6833333333333333,6.670640205385037e-05,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,attack_rate,pibt,token_passing,30,30,0.5791666666666668,0.35,0.22916666666666685,9.240424177069086,2.6101864701239563e-12,0.92,2.948466636652021e-11,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,attack_rate,pibt,token_passing,30,30,0.5775,0.33749999999999997,0.24000000000000005,9.458633318482901,3.657498448903594e-12,0.9611111111111111,4.00340140298595e-11,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,attack_rate,rhcr_pbs,token_passing,30,30,0.46666666666666673,0.35,0.11666666666666675,3.3676077745047808,0.0014019599992788952,0.5322222222222223,0.004257134449423226,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,attack_rate,rhcr_pbs,token_passing,30,30,0.46666666666666673,0.33749999999999997,0.12916666666666676,4.323944733050451,6.22275090518873e-05,0.6111111111111112,0.0002503283270121506,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,critical_time,pibt,rhcr_pbs,30,29,0.25999333333333335,0.19614482758620688,0.06384850574712647,7.965941051604905,1.2856090191535288e-09,0.8091954022988506,9.261632321657053e-09,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,critical_time,pibt,rhcr_pbs,30,30,0.2594,0.17925,0.08015000000000003,6.9160720378609515,5.4775821083088955e-08,0.8111111111111111,3.1186878777952256e-07,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,critical_time,pibt,token_passing,30,30,0.25999333333333335,0.21971999999999997,0.04027333333333338,3.717302915931609,0.0007159112492847571,0.43555555555555553,0.0023185015687845804,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,critical_time,pibt,token_passing,30,30,0.2594,0.22746666666666665,0.03193333333333337,2.962560383670671,0.0054411137082352855,0.3788888888888889,0.014689966646325475,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,critical_time,rhcr_pbs,token_passing,29,30,0.19614482758620688,0.21971999999999997,-0.02357517241379309,-1.8531595878291216,0.06953973930500185,-0.3471264367816092,0.143134273904756,False
E2_scheduler,warehouse_single_dock,wear_medium,random,40,critical_time,rhcr_pbs,token_passing,30,30,0.17925,0.22746666666666665,-0.04821666666666666,-3.193669857059251,0.0022776660913850426,-0.5355555555555556,0.006644761407098513,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,fault_tolerance,pibt,rhcr_pbs,30,30,0.6496566666666669,0.6321033333333335,0.01755333333333342,0.636062840960905,0.5275230023286123,0.13,0.6734742127377943,False
E2_scheduler,warehouse_single_dock,wear_medium,random,40,fault_tolerance,pibt,rhcr_pbs,30,30,0.6447799999999998,0.7013799999999999,-0.056600000000000095,-1.0058494697117515,0.3219484542566761,0.09111111111111111,0.48984647544979576,False
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,fault_tolerance,pibt,token_passing,30,30,0.6496566666666669,0.7399733333333334,-0.09031666666666649,-2.315676074232078,0.025776140767373543,-0.3233333333333333,0.05918034270492917,False
E2_scheduler,warehouse_single_dock,wear_medium,random,40,fault_tolerance,pibt,token_passing,30,30,0.6447799999999998,0.6746633333333334,-0.029883333333333595,-0.8032532335752246,0.42693252631368206,-0.016666666666666666,0.5802008923531464,False
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,fault_tolerance,rhcr_pbs,token_passing,30,30,0.6321033333333335,0.7399733333333334,-0.10786999999999991,-2.557579893730726,0.013681729558298404,-0.38222222222222224,0.03383292843488152,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,fault_tolerance,rhcr_pbs,token_passing,30,30,0.7013799999999999,0.6746633333333334,0.0267166666666665,0.4121626456296738,0.6820122104028018,-0.06555555555555556,0.8085652737940858,False
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,itae,pibt,rhcr_pbs,30,29,23136.90278333333,19365.197137931034,3771.705645402297,2.441377637904328,0.017910638140491777,0.3425287356321839,0.04315669121906893,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,itae,pibt,rhcr_pbs,30,30,22958.887773333336,17001.891666666666,5956.996106666669,3.268772211056388,0.0018300005053341409,0.44,0.005428488893974384,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,itae,pibt,token_passing,30,30,23136.90278333333,16576.388886666668,6560.513896666664,3.564254203224253,0.0007461045540795971,0.48,0.0024052502976264637,True
E2_scheduler,warehouse_single_dock,wear_medium,random,40,itae,pibt,token_passing,30,30,22958.887773333336,18160.794443333336,4798.09333,2.4465754887729667,0.017649686350059236,0.38,0.04267355672308843,True
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,itae,rhcr_pbs,token_passing,29,30,19365.197137931034,16576.388886666668,2788.808251264367,1.6578505402984065,0.10346212570788277,0.26436781609195403,0.19768406156905338,False
E2_scheduler,warehouse_single_dock,wear_medium,random,40,itae,rhcr_pbs,token_passing,30,30,17001.891666666666,18160.794443333336,-1158.9027766666695,-0.56364905237505,0.5751993166722089,-0.08444444444444445,0.7130653513091826,False
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,rapidity,pibt,rhcr_pbs,30,29,1.6666666666666667,0.034482758620689655,1.632183908045977,0.9791008094060368,0.3356211383696367,0.0,0.4910850231895617,False
E2_scheduler,warehouse_single_dock,wear_medium,random,40,rapidity,pibt,rhcr_pbs,30,30,1.5,0.6666666666666666,0.8333333333333334,0.7430818270389555,0.46191998101290677,0.03333333333333333,0.6141534964126406,False
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,rapidity,pibt,token_passing,30,30,1.6666666666666667,2.7,-1.0333333333333334,-0.4242623941354725,0.6729503261920539,-0.06333333333333334,0.7998365829824748,False
E2_scheduler,warehouse_single_dock,wear_medium,random,40,rapidity,pibt,token_passing,30,30,1.5,4.9,-3.4000000000000004,-0.9510037823779822,0.3482616425211552,-0.06888888888888889,0.5069540610720321,False
E2_scheduler,warehouse_single_dock,wear_medium,closest,40,rapidity,rhcr_pbs,token_passing,29,30,0.034482758620689655,2.7,-2.6655172413793107,-1.5005258785236746,0.1442800500341395,-0.06896551724137931,0.263208566728947,False
E2_scheduler,warehouse_single_dock,wear_medium,random,40,rapidity,rhcr_pbs,token_passing,30,30,0.6666666666666666,4.9,-4.233333333333333,-1.2275160324138734,0.22920097398126765,-0.10333333333333333,0.37960957338302076,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,attack_rate,pibt,rhcr_pbs,30,30,0.25083333333333335,0.23249999999999998,0.018333333333333368,0.4485642619210071,0.6554186964966674,0.06444444444444444,0.7869482988548422,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,attack_rate,pibt,rhcr_pbs,30,30,0.235,0.22583333333333336,0.009166666666666629,0.18212922472060655,0.8561168183421364,0.04111111111111111,0.9392672474740456,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,attack_rate,pibt,token_passing,30,30,0.25083333333333335,0.2375,0.013333333333333364,0.3775071040676334,0.707369276657808,0.07666666666666666,0.8234174926964756,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,attack_rate,pibt,token_passing,30,30,0.235,0.24583333333333338,-0.01083333333333339,-0.26191995578992594,0.7945607763357238,-0.10888888888888888,0.8851174889066105,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,attack_rate,rhcr_pbs,token_passing,30,30,0.23249999999999998,0.2375,-0.0050000000000000044,-0.14427711900308765,0.8858436833755123,-0.023333333333333334,0.9614736390770278,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,attack_rate,rhcr_pbs,token_passing,30,30,0.22583333333333336,0.24583333333333338,-0.020000000000000018,-0.4931897801507342,0.6242048752835798,-0.16777777777777778,0.7628569743786847,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,cascade_depth_avg,pibt,rhcr_pbs,30,30,0.208,0.043666666666666666,0.16433333333333333,3.718484906810504,0.000639167907514379,0.5444444444444444,0.0020988490358379145,True
E2_scheduler,warehouse_single_dock,zone_50t,random,40,cascade_depth_avg,pibt,rhcr_pbs,30,30,0.16533333333333336,0.11233333333333334,0.05300000000000002,1.0242053723504059,0.3103929363540501,0.27555555555555555,0.4758684322822136,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,cascade_depth_avg,pibt,token_passing,30,30,0.208,0.02033333333333333,0.18766666666666665,4.528410527825454,8.547401545358768e-05,0.6244444444444445,0.00033806529361475016,True
E2_scheduler,warehouse_single_dock,zone_50t,random,40,cascade_depth_avg,pibt,token_passing,30,30,0.16533333333333336,0.032,0.13333333333333336,4.186576689278219,0.00018549718547149693,0.47444444444444445,0.0006966011326748767,True
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,cascade_depth_avg,rhcr_pbs,token_passing,30,30,0.043666666666666666,0.02033333333333333,0.023333333333333334,1.3062668200315726,0.19941091999685875,0.03777777777777778,0.33964803261226123,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,cascade_depth_avg,rhcr_pbs,token_passing,30,30,0.11233333333333334,0.032,0.08033333333333334,1.873121804833098,0.07023878378901212,0.11666666666666667,0.14436268225631022,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,critical_time,pibt,rhcr_pbs,28,30,0.2136642857142857,0.1753966666666667,0.038267619047618995,2.8466565725300477,0.007337667179518471,0.40714285714285714,0.01925796664959123,True
E2_scheduler,warehouse_single_dock,zone_50t,random,40,critical_time,pibt,rhcr_pbs,25,27,0.21596000000000004,0.17235185185185187,0.043608148148148174,2.8342714390671913,0.007902994715037859,0.42962962962962964,0.020591288043274085,True
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,critical_time,pibt,token_passing,28,30,0.2136642857142857,0.19526000000000004,0.01840428571428565,1.7758786800798798,0.0834301587242043,0.22142857142857142,0.1666243056839837,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,critical_time,pibt,token_passing,25,30,0.21596000000000004,0.1976766666666667,0.018283333333333346,1.7292617903928147,0.09086242931750678,0.23733333333333334,0.179186801950167,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,critical_time,rhcr_pbs,token_passing,30,30,0.1753966666666667,0.19526000000000004,-0.019863333333333344,-1.2475512668132445,0.217626335020061,-0.18444444444444444,0.3649505760668957,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,critical_time,rhcr_pbs,token_passing,27,30,0.17235185185185187,0.1976766666666667,-0.025324814814814828,-1.4634530998558044,0.15029975424827374,-0.24320987654320989,0.27208109358790067,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,fault_tolerance,pibt,rhcr_pbs,30,30,0.9549366666666665,0.90919,0.04574666666666649,1.1020920977029651,0.27906885649244717,0.035555555555555556,0.4422505335211396,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,fault_tolerance,pibt,rhcr_pbs,30,30,0.95725,1.0275866666666666,-0.0703366666666666,-1.3726605907495646,0.17999071558581953,-0.13111111111111112,0.31453823070195197,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,fault_tolerance,pibt,token_passing,30,30,0.9549366666666665,0.9936000000000001,-0.038663333333333605,-0.6855731589091341,0.49828950348633455,-0.04666666666666667,0.6490634491906867,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,fault_tolerance,pibt,token_passing,30,30,0.95725,0.9702599999999999,-0.013009999999999855,-0.26251864824953036,0.7947037931483641,-0.1411111111111111,0.8851174889066105,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,fault_tolerance,rhcr_pbs,token_passing,30,30,0.90919,0.9936000000000001,-0.0844100000000001,-1.2155952258791982,0.22951163685101691,-0.07444444444444444,0.37960957338302076,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,fault_tolerance,rhcr_pbs,token_passing,30,30,1.0275866666666666,0.9702599999999999,0.05732666666666675,0.8122215514245528,0.41998956397904375,-0.011111111111111112,0.5735254007141294,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,itae,pibt,rhcr_pbs,28,30,20873.130946428573,19039.782776666667,1833.3481697619063,1.9057499358722771,0.06510906909930858,0.3404761904761905,0.1364006017332696,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,itae,pibt,rhcr_pbs,25,27,20791.559992,17696.966044444445,3094.5939475555533,2.48333216935575,0.019078006938416586,0.3540740740740741,0.045503624657169284,True
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,itae,pibt,token_passing,28,30,20873.130946428573,17639.736113333332,3233.3948330952408,3.214265556298849,0.002876982576839565,0.4166666666666667,0.00817364064083997,True
E2_scheduler,warehouse_single_dock,zone_50t,random,40,itae,pibt,token_passing,25,30,20791.559992,17855.572223333333,2935.987768666666,2.785268079563917,0.008735945636010559,0.384,0.022674917716997995,True
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,itae,rhcr_pbs,token_passing,30,30,19039.782776666667,17639.736113333332,1400.0466633333344,1.0486233147360708,0.2987117847772484,0.09777777777777778,0.4645165639928136,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,itae,rhcr_pbs,token_passing,27,30,17696.966044444445,17855.572223333333,-158.60617888888737,-0.10027093289737063,0.9205133309607442,-0.0049382716049382715,0.9876632396022574,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,rapidity,pibt,rhcr_pbs,28,30,6.035714285714286,7.966666666666667,-1.9309523809523812,-0.3807361615077419,0.7048508698476008,-0.02857142857142857,0.8232005196235007,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,rapidity,pibt,rhcr_pbs,25,27,9.32,4.962962962962963,4.3570370370370375,0.781952364831143,0.4381943907615608,0.07703703703703704,0.5881468438738819,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,rapidity,pibt,token_passing,28,30,6.035714285714286,7.666666666666667,-1.6309523809523814,-0.32977817707918505,0.7428003343239598,-0.030952380952380953,0.8472003813129493,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,rapidity,pibt,token_passing,25,30,9.32,4.266666666666667,5.053333333333334,0.9574883353849395,0.3436045643708069,0.08266666666666667,0.5006910679995659,False
E2_scheduler,warehouse_single_dock,zone_50t,closest,40,rapidity,rhcr_pbs,token_passing,30,30,7.966666666666667,7.666666666666667,0.2999999999999998,0.057042727126510644,0.9547076305620265,-0.0022222222222222222,1.0,False
E2_scheduler,warehouse_single_dock,zone_50t,random,40,rapidity,rhcr_pbs,token_passing,27,30,4.962962962962963,4.266666666666667,0.6962962962962962,0.15278408733117857,0.8791519553807121,0.007407407407407408,0.9593219173087831,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,attack_rate,pibt,rhcr_pbs,30,30,0.20000000000000007,0.20000000000000007,0.0,0.0,1.0,0.0,1.0,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,attack_rate,pibt,token_passing,30,30,0.20000000000000007,0.20000000000000007,0.0,0.0,1.0,0.0,1.0,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,attack_rate,rhcr_pbs,token_passing,30,30,0.20000000000000007,0.20000000000000007,0.0,0.0,1.0,0.0,1.0,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,critical_time,pibt,rhcr_pbs,30,30,0.16998666666666665,0.15386666666666665,0.016119999999999995,3.850565091580368,0.000309776199612811,0.52,0.0011101624209474343,True
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,critical_time,pibt,token_passing,30,30,0.16998666666666665,0.16134666666666667,0.008639999999999981,1.3741079583067877,0.1769896762110026,0.10666666666666667,0.310446487962653,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,critical_time,rhcr_pbs,token_passing,30,30,0.15386666666666665,0.16134666666666667,-0.007480000000000014,-1.1321327252197433,0.2634150600555353,-0.38555555555555554,0.42362421958817287,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,fault_tolerance,pibt,rhcr_pbs,30,30,0.74768,0.7142199999999999,0.033460000000000156,0.9050452722842214,0.36919478573757747,0.15333333333333332,0.5260373738258924,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,fault_tolerance,pibt,token_passing,30,30,0.74768,0.6974066666666666,0.05027333333333339,1.1686645470644859,0.24756029561397908,0.21888888888888888,0.4027132919434775,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,fault_tolerance,rhcr_pbs,token_passing,30,30,0.7142199999999999,0.6974066666666666,0.016813333333333236,0.3981978121641772,0.6920537299799734,0.02666666666666667,0.8149957187086926,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,itae,pibt,rhcr_pbs,30,30,15129.777776666666,13602.719446666666,1527.0583299999998,4.369893502552475,5.220369607414021e-05,0.5755555555555556,0.00021242541457258207,True
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,itae,pibt,token_passing,30,30,15129.777776666666,14116.238886666666,1013.5388899999998,1.6335392443825747,0.11037072375430178,0.1922222222222222,0.20790216386169644,False
aux_SDw1,warehouse_single_dock,burst_20pct,closest,20,itae,rhcr_pbs,token_passing,30,30,13602.719446666666,14116.238886666666,-513.51944,-0.8232351151034529,0.415276796706713,-0.41444444444444445,0.5699836289627561,False
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,critical_time,pibt,rhcr_pbs,30,30,0.1905166666666667,0.1781333333333333,0.012383333333333385,3.4946060726224952,0.0009598691534572779,0.45666666666666667,0.0030118560992926143,True
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,critical_time,pibt,token_passing,30,30,0.1905166666666667,0.18296,0.007556666666666684,1.1179268428444051,0.27115690469519665,0.04111111111111111,0.43262547958148895,False
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,critical_time,rhcr_pbs,token_passing,30,30,0.1781333333333333,0.18296,-0.004826666666666701,-0.6877933644862366,0.49555953391826707,-0.4111111111111111,0.6472988546647485,False
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,fault_tolerance,pibt,rhcr_pbs,30,30,0.4337333333333333,0.37052333333333337,0.06320999999999993,2.1393219196305164,0.03665771635290808,0.35777777777777775,0.08151290628394678,False
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,fault_tolerance,pibt,token_passing,30,30,0.4337333333333333,0.39225999999999994,0.04147333333333336,1.3072764250342341,0.19629803542230273,0.20222222222222222,0.33596706183792907,False
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,fault_tolerance,rhcr_pbs,token_passing,30,30,0.37052333333333337,0.39225999999999994,-0.02173666666666657,-0.7103710361061941,0.4803783988021699,-0.13777777777777778,0.6339199057090318,False
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,itae,pibt,rhcr_pbs,30,30,16096.466666666667,14871.991673333334,1224.4749933333333,3.864773293226419,0.0002925813021809611,0.5088888888888888,0.0010565851628632152,True
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,itae,pibt,token_passing,30,30,16096.466666666667,15302.555553333334,793.9111133333336,1.2200481386343929,0.2306052563536577,0.051111111111111114,0.3799470501416157,False
aux_SDw1,warehouse_single_dock,burst_50pct,closest,20,itae,rhcr_pbs,token_passing,30,30,14871.991673333334,15302.555553333334,-430.5638799999997,-0.6463782008640547,0.5219290341700874,-0.43222222222222223,0.6678953338866178,False
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,attack_rate,pibt,rhcr_pbs,30,30,0.9983333333333333,0.9966666666666666,0.0016666666666667052,0.5841031335203146,0.5616437193483254,0.03333333333333333,0.7024277517447612,False
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,attack_rate,pibt,token_passing,30,30,0.9983333333333333,0.9949999999999999,0.0033333333333334103,1.0269106361049638,0.3096740058163917,0.06666666666666667,0.47528227849218313,False
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,attack_rate,rhcr_pbs,token_passing,30,30,0.9966666666666666,0.9949999999999999,0.0016666666666667052,0.46008567910422693,0.6472320357083123,0.03333333333333333,0.7824414678254598,False
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,cascade_depth_avg,pibt,rhcr_pbs,30,30,0.1406666666666667,0.10599999999999997,0.03466666666666672,3.3261397170905576,0.0016005023259857355,0.48,0.004777820897022956,True
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,cascade_depth_avg,pibt,token_passing,30,30,0.1406666666666667,0.027000000000000007,0.11366666666666668,12.240914635479083,2.543506833386525e-15,0.9844444444444445,4.327026082821414e-14,True
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,cascade_depth_avg,rhcr_pbs,token_passing,30,30,0.10599999999999997,0.027000000000000007,0.07899999999999996,10.776951043629701,1.422114114283966e-14,0.9588888888888889,2.1361969461371916e-13,True
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,critical_time,pibt,rhcr_pbs,30,30,0.16752666666666666,0.16028000000000003,0.0072466666666666235,1.6943940601935905,0.09757512679479045,0.2511111111111111,0.1884761683094995,False
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,critical_time,pibt,token_passing,30,30,0.16752666666666666,0.16079333333333334,0.006733333333333313,1.1615059153343876,0.25314131221487546,0.06,0.40871779725490887,False
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,critical_time,rhcr_pbs,token_passing,30,30,0.16028000000000003,0.16079333333333334,-0.0005133333333333101,-0.0766576880938795,0.9391903841803614,-0.1688888888888889,0.9993495271007312,False
aux_SDw1,warehouse_single_dock,intermittent_80s80m15r,closest,20,fault_tolerance,pibt,rhcr_pbs,30,30,0.7629633333333334,0.7823533333333333,-0.019389999999999907,-1.446810332567644,0.15357624094093897,-0.20333333333333334,0.2748411308093863,False
