solver,topology,scenario,scheduler,num_agents,seed,is_baseline,avg_throughput,total_tasks,unassigned_ratio,wait_ratio,fault_tolerance,critical_time,deficit_recovery,throughput_recovery,mtbf,recovery_tick,survival_rate,impacted_area,deficit_integral,cascade_depth_avg,cascade_spread_avg,itae,rapidity,attack_rate,fleet_utilization,solver_step_avg_us,solver_step_max_us,wall_time_ms
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,3333,true,0.4820,241,0.0131,0.0827,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,222130.4,3485750.0,111069
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,3333,false,0.3160,158,0.0089,0.1852,0.4939,0.2960,,1.00,17.53,,0.5500,-34.4398,10398,0.00,1.00,16376.6667,0.00,0.4500,0.7262,122349.0,3379898.0,61175
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,4444,true,0.4740,237,0.0128,0.0869,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,221256.2,3404730.0,110631
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,4444,false,0.2760,138,0.0073,0.3810,0.4620,0.2273,,1.00,37.40,,0.8250,-41.7722,9989,0.00,1.00,21404.4667,0.00,0.1750,0.8751,340907.2,3142789.0,170454
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,5555,true,0.4680,234,0.0124,0.0852,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,214305.0,3156350.0,107155
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,5555,false,0.3460,173,0.0091,0.1228,0.6412,0.1629,,1.00,16.20,,0.4500,-26.0684,7678,0.00,1.00,14302.1667,0.00,0.5500,0.7405,157083.8,3121559.0,78542
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,10000,true,0.4460,223,0.0120,0.0787,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,227153.1,2910114.0,113580
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,10000,false,0.3360,168,0.0092,0.1266,0.6309,0.2158,,1.00,17.26,,0.4750,-24.6637,5694,0.00,1.00,14996.1667,0.00,0.5250,0.7422,114185.6,3148373.0,57093
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,20000,true,0.4640,232,0.0130,0.0843,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,258428.3,3470437.0,129219
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,20000,false,0.3160,158,0.0097,0.1843,0.6810,0.1626,,1.00,30.87,,0.5750,-31.8966,10454,0.00,1.00,27364.0833,1.00,0.4250,0.8416,138760.4,2181364.0,69380
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,30000,true,0.4400,220,0.0118,0.1189,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,233483.1,3621275.0,116746
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,30000,false,0.3340,167,0.0091,0.1635,0.6624,0.1742,,1.00,23.07,,0.6000,-24.0909,7011,0.00,1.00,14827.8333,0.00,0.4000,0.8020,152827.4,3533147.0,76414
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,40000,true,0.4720,236,0.0125,0.0895,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,310963.1,3323968.0,155484
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,40000,false,0.3940,197,0.0102,0.1180,0.6549,0.1708,,1.00,15.87,,0.5750,-16.5254,3072,0.00,1.00,7156.6667,0.00,0.4250,0.7609,219240.7,3496764.0,109620
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,50000,true,0.4560,228,0.0121,0.1019,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,234485.7,3199025.0,117246
rhcr_pbs,warehouse_single_dock,wear_medium,closest,40,50000,false,0.3640,182,0.0097,0.1046,0.7745,0.1551,,1.00,21.14,,0.4250,-20.1754,3887,0.00,1.00,22411.5000,0.00,0.5750,0.7454,100879.6,2768103.0,50440
rhcr_pbs,warehouse_single_dock,wear_high,random,40,42,true,0.4320,216,0.0118,0.0803,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,247028.7,2559026.0,123517
rhcr_pbs,warehouse_single_dock,wear_high,random,40,42,false,0.0980,49,0.0025,0.3536,0.2196,0.2799,,1.00,11.52,,0.1500,-77.3148,31551,0.00,1.00,33572.0000,0.00,0.8500,0.3159,42102.4,2094271.0,21051
rhcr_pbs,warehouse_single_dock,wear_high,random,40,123,true,0.4120,206,0.0114,0.1031,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,224583.8,3005329.0,112297
rhcr_pbs,warehouse_single_dock,wear_high,random,40,123,false,0.1240,62,0.0036,0.2110,0.2690,0.2511,,1.00,5.36,,0.0750,-69.9029,26455,0.00,1.00,27433.6667,0.00,0.9250,0.2719,53120.0,2593753.0,26560
rhcr_pbs,warehouse_single_dock,wear_high,random,40,456,true,0.4260,213,0.0118,0.0733,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,264148.0,3712465.0,132077
rhcr_pbs,warehouse_single_dock,wear_high,random,40,456,false,0.1000,50,0.0026,0.1518,0.1684,0.2621,,1.00,3.83,,0.0500,-76.5258,30841,0.00,1.00,28304.0000,0.00,0.9500,0.2001,56695.9,2760350.0,28348
rhcr_pbs,warehouse_single_dock,wear_high,random,40,789,true,0.0360,18,0.0009,0.8337,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,136583.7,1109215.0,68297
rhcr_pbs,warehouse_single_dock,wear_high,random,40,789,false,0.0980,49,0.0026,0.1975,3.0667,0.0128,30.00,1.00,6.74,73,0.0500,172.2222,6,0.00,1.00,787.5000,0.00,0.9500,0.2781,42515.6,2445700.0,21258
rhcr_pbs,warehouse_single_dock,wear_high,random,40,1024,true,0.4260,213,0.0114,0.0850,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,207335.0,3198560.0,103670
rhcr_pbs,warehouse_single_dock,wear_high,random,40,1024,false,0.0800,40,0.0020,0.2945,0.1878,0.2977,,1.00,5.00,,0.1000,-81.2207,34376,0.00,1.00,36283.6667,16.00,0.9000,0.2835,29343.9,2083549.0,14672
rhcr_pbs,warehouse_single_dock,wear_high,random,40,2048,true,0.4340,217,0.0118,0.0868,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,208719.3,2959119.0,104362
rhcr_pbs,warehouse_single_dock,wear_high,random,40,2048,false,0.1100,55,0.0029,0.1890,0.2430,0.2576,,1.00,6.33,,0.0500,-74.6544,30218,0.00,1.00,31704.3333,0.00,0.9500,0.2631,31724.1,1846737.0,15862
rhcr_pbs,warehouse_single_dock,wear_high,random,40,3141,true,0.4440,222,0.0118,0.0901,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,189292.5,3403986.0,94650
rhcr_pbs,warehouse_single_dock,wear_high,random,40,3141,false,0.1040,52,0.0027,0.3219,0.2056,0.2753,,1.00,6.71,,0.1250,-76.5766,30532,0.00,1.00,30760.0000,0.00,0.8750,0.3002,43976.7,2930012.0,21988
rhcr_pbs,warehouse_single_dock,wear_high,random,40,9999,true,0.4100,205,0.0107,0.0980,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,241189.1,3432889.0,120598
rhcr_pbs,warehouse_single_dock,wear_high,random,40,9999,false,0.0860,43,0.0022,0.1343,0.1518,0.2665,,1.00,5.31,,0.0250,-79.0244,31526,0.00,1.00,26814.3333,0.00,0.9750,0.1939,47019.2,2472320.0,23510
rhcr_pbs,warehouse_single_dock,wear_high,random,40,1337,true,0.4160,208,0.0113,0.0986,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,214738.8,2804176.0,107372
rhcr_pbs,warehouse_single_dock,wear_high,random,40,1337,false,0.0980,49,0.0024,0.2596,0.1632,0.2500,,1.00,6.51,,0.0750,-76.4423,28145,0.00,1.00,26258.6667,0.00,0.9250,0.2415,34382.4,1303769.0,17191
rhcr_pbs,warehouse_single_dock,wear_high,random,40,7777,true,0.3900,195,0.0104,0.1793,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,204860.2,3270708.0,102433
rhcr_pbs,warehouse_single_dock,wear_high,random,40,7777,false,0.1120,56,0.0029,0.1770,0.2404,0.2483,,1.00,6.63,,0.0500,-71.2821,28212,0.00,1.00,25744.0000,0.00,0.9500,0.2557,56893.3,2382021.0,28447
rhcr_pbs,warehouse_single_dock,wear_high,random,40,11,true,0.4220,211,0.0114,0.0800,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,180626.7,2759907.0,90316
rhcr_pbs,warehouse_single_dock,wear_high,random,40,11,false,0.0820,41,0.0023,0.3022,0.1414,0.2630,,1.00,4.23,,0.1250,-80.5687,34428,0.00,1.00,28228.0000,0.00,0.8750,0.2471,18805.6,1557710.0,9403
rhcr_pbs,warehouse_single_dock,wear_high,random,40,22,true,0.4540,227,0.0126,0.0900,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,248995.0,3968244.0,124500
rhcr_pbs,warehouse_single_dock,wear_high,random,40,22,false,0.0880,44,0.0024,0.3975,0.1794,0.2727,,1.00,7.77,,0.1500,-80.6167,35299,0.00,1.00,33069.3333,0.00,0.8500,0.3549,54237.0,2345023.0,27119
rhcr_pbs,warehouse_single_dock,wear_high,random,40,33,true,0.4140,207,0.0116,0.0868,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,202975.6,3495508.0,101493
rhcr_pbs,warehouse_single_dock,wear_high,random,40,33,false,0.1000,50,0.0030,0.3047,0.2111,0.2560,,1.00,6.57,,0.1250,-75.8454,30350,0.00,1.00,29790.3333,0.00,0.8750,0.2944,29298.2,1557664.0,14649
rhcr_pbs,warehouse_single_dock,wear_high,random,40,44,true,0.2420,121,0.0070,0.4880,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,197324.6,2422257.0,98667
rhcr_pbs,warehouse_single_dock,wear_high,random,40,44,false,0.1140,57,0.0029,0.3559,0.3663,0.1261,,1.00,10.94,,0.1500,-52.8926,16465,0.00,1.00,10089.0000,0.00,0.8500,0.3191,30158.1,1047673.0,15079
rhcr_pbs,warehouse_single_dock,wear_high,random,40,55,true,0.4560,228,0.0129,0.0865,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,232874.0,3353703.0,116440
rhcr_pbs,warehouse_single_dock,wear_high,random,40,55,false,0.0940,47,0.0024,0.1692,0.1883,0.2635,,1.00,7.53,,0.0250,-79.3860,35994,0.00,1.00,31925.0000,0.00,0.9750,0.2439,31777.3,2178443.0,15889
rhcr_pbs,warehouse_single_dock,wear_high,random,40,101,true,0.4320,216,0.0115,0.0865,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,265982.5,3495315.0,132999
rhcr_pbs,warehouse_single_dock,wear_high,random,40,101,false,0.1000,50,0.0026,0.3014,0.2170,0.2690,,1.00,10.13,,0.1250,-76.8519,30297,0.00,1.00,32219.0000,0.00,0.8750,0.3131,49018.4,2757848.0,24509
rhcr_pbs,warehouse_single_dock,wear_high,random,40,202,true,0.4460,223,0.0119,0.0803,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,229869.4,3565775.0,114938
rhcr_pbs,warehouse_single_dock,wear_high,random,40,202,false,0.1040,52,0.0027,0.2776,0.1364,0.2834,,1.00,4.94,,0.1000,-76.6816,32158,0.00,1.00,28506.6667,0.00,0.9000,0.2252,41722.9,1528092.0,20861
rhcr_pbs,warehouse_single_dock,wear_high,random,40,303,true,0.4280,214,0.0124,0.0860,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,211648.8,2913172.0,105829
rhcr_pbs,warehouse_single_dock,wear_high,random,40,303,false,0.1000,50,0.0029,0.1274,0.2264,0.2426,,1.00,5.88,,0.0250,-76.6355,31176,0.00,1.00,31668.2500,0.00,0.9750,0.2702,39495.3,2004989.0,19748
rhcr_pbs,warehouse_single_dock,wear_high,random,40,404,true,0.4240,212,0.0115,0.0847,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,197108.8,3455143.0,98557
rhcr_pbs,warehouse_single_dock,wear_high,random,40,404,false,0.0900,45,0.0023,0.3287,0.1608,0.2628,,1.00,5.93,,0.1500,-78.7736,30047,0.00,1.00,27457.7500,0.00,0.8500,0.2829,43990.0,2949054.0,21995
rhcr_pbs,warehouse_single_dock,wear_high,random,40,505,true,0.4340,217,0.0115,0.0807,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,239388.1,3132516.0,119697
rhcr_pbs,warehouse_single_dock,wear_high,random,40,505,false,0.1100,55,0.0031,0.1810,0.2535,0.2330,,1.00,7.80,,0.0500,-74.6544,28682,0.00,1.00,32959.0000,36.00,0.9500,0.3000,46245.0,2512203.0,23122
rhcr_pbs,warehouse_single_dock,wear_high,random,40,1111,true,0.4080,204,0.0112,0.0914,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,226827.3,3173289.0,113417
rhcr_pbs,warehouse_single_dock,wear_high,random,40,1111,false,0.0980,49,0.0026,0.2525,0.2010,0.2639,,1.00,4.91,,0.0750,-75.9804,28546,0.00,1.00,30589.0000,0.00,0.9250,0.2608,39761.6,2697210.0,19881
rhcr_pbs,warehouse_single_dock,wear_high,random,40,2222,true,0.4740,237,0.0127,0.0870,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,283288.3,3542196.0,141647
rhcr_pbs,warehouse_single_dock,wear_high,random,40,2222,false,0.1140,57,0.0030,0.1334,0.1509,0.2738,,1.00,6.32,,0.0250,-75.9494,33010,0.00,1.00,28047.3333,0.00,0.9750,0.1806,66311.2,3106023.0,33156
rhcr_pbs,warehouse_single_dock,wear_high,random,40,3333,true,0.4220,211,0.0114,0.0933,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,236899.3,3015268.0,118453
rhcr_pbs,warehouse_single_dock,wear_high,random,40,3333,false,0.1160,58,0.0031,0.3997,0.2073,0.2431,,1.00,6.78,,0.2000,-72.5118,28686,0.00,1.00,24881.5000,0.00,0.8000,0.3342,30710.7,2691269.0,15355
rhcr_pbs,warehouse_single_dock,wear_high,random,40,4444,true,0.4180,209,0.0107,0.1128,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,218044.2,3346277.0,109025
rhcr_pbs,warehouse_single_dock,wear_high,random,40,4444,false,0.1080,54,0.0032,0.1841,0.2250,0.2607,,1.00,5.90,,0.0500,-74.1627,27067,0.00,1.00,29947.3333,0.00,0.9500,0.2515,56420.4,2911606.0,28210
rhcr_pbs,warehouse_single_dock,wear_high,random,40,5555,true,0.4460,223,0.0118,0.0771,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,213800.1,3593427.0,106905
rhcr_pbs,warehouse_single_dock,wear_high,random,40,5555,false,0.1000,50,0.0027,0.3188,0.1561,0.2824,,1.00,5.52,,0.1250,-77.5785,30906,0.00,1.00,30195.0000,0.00,0.8750,0.2702,37040.7,1478809.0,18520
rhcr_pbs,warehouse_single_dock,wear_high,random,40,10000,true,0.4200,210,0.0114,0.1094,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,307153.3,3488878.0,153580
rhcr_pbs,warehouse_single_dock,wear_high,random,40,10000,false,0.0760,38,0.0022,0.4827,0.1088,0.2890,,1.00,4.93,,0.2500,-81.9048,33531,0.00,1.00,28334.5000,0.00,0.7500,0.3666,39697.0,2208844.0,19849
rhcr_pbs,warehouse_single_dock,wear_high,random,40,20000,true,0.2240,112,0.0057,0.4974,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,168787.0,2764438.0,84396
rhcr_pbs,warehouse_single_dock,wear_high,random,40,20000,false,0.1060,53,0.0027,0.2718,0.4732,0.1084,,1.00,9.07,,0.1000,-52.6786,17608,0.00,1.00,9533.8333,9.00,0.9000,0.3488,46123.2,2435784.0,23062
rhcr_pbs,warehouse_single_dock,wear_high,random,40,30000,true,0.4460,223,0.0121,0.0828,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,245539.6,3861772.0,122782
rhcr_pbs,warehouse_single_dock,wear_high,random,40,30000,false,0.1080,54,0.0029,0.2493,0.1914,0.2709,,1.00,6.23,,0.0750,-75.7848,32004,0.00,1.00,30541.0000,0.00,0.9250,0.2593,38961.0,3057923.0,19480
rhcr_pbs,warehouse_single_dock,wear_high,random,40,40000,true,0.4320,216,0.0120,0.0841,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,252891.2,3151314.0,126448
rhcr_pbs,warehouse_single_dock,wear_high,random,40,40000,false,0.1160,58,0.0032,0.1807,0.1366,0.2634,,1.00,3.91,,0.0500,-73.1481,28904,0.00,1.00,24901.0000,0.00,0.9500,0.1970,74331.2,2618148.0,37166
rhcr_pbs,warehouse_single_dock,wear_high,random,40,50000,true,0.4380,219,0.0114,0.0919,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,239431.6,2656036.0,119721
rhcr_pbs,warehouse_single_dock,wear_high,random,40,50000,false,0.1020,51,0.0027,0.1916,0.2294,0.2505,,1.00,5.71,,0.0500,-76.7123,31491,0.00,1.00,33045.0000,0.00,0.9500,0.2720,35732.0,1602802.0,17866
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,42,true,0.4520,226,0.0124,0.0956,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,233557.8,2881749.0,116784
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,42,false,0.1040,52,0.0027,0.3816,0.2091,0.2564,,1.00,7.84,,0.1500,-76.9912,31966,0.00,1.00,33087.5000,0.00,0.8500,0.3302,31339.5,1962511.0,15670
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,123,true,0.4440,222,0.0120,0.0896,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,221196.0,3437738.0,110603
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,123,false,0.1320,66,0.0034,0.2405,0.2041,0.2609,,1.00,6.50,,0.0750,-70.2703,27436,0.00,1.00,29438.3333,0.00,0.9250,0.2801,61540.6,3396175.0,30770
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,456,true,0.4340,217,0.0114,0.1103,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,231339.3,2898367.0,115674
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,456,false,0.1260,63,0.0032,0.3667,0.1809,0.2683,,1.00,6.03,,0.1500,-70.9677,26184,0.00,1.00,28864.0000,0.00,0.8500,0.2998,39143.6,1856496.0,19572
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,789,true,0.4500,225,0.0122,0.0949,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,250093.7,3552053.0,125050
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,789,false,0.1120,56,0.0030,0.3561,0.2212,0.2644,,1.00,11.40,,0.1500,-75.1111,28874,0.00,1.00,34076.3333,0.00,0.8500,0.3657,37349.9,2298486.0,18675
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,1024,true,0.4380,219,0.0120,0.0938,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,237336.9,3507888.0,118671
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,1024,false,0.0920,46,0.0024,0.4745,0.1878,0.2779,,1.00,6.18,,0.2250,-78.9954,34228,0.00,1.00,35701.3333,17.00,0.7750,0.3769,44658.8,2542857.0,22329
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,2048,true,0.4720,236,0.0125,0.0876,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,242109.5,3109259.0,121058
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,2048,false,0.1240,62,0.0034,0.3848,0.2127,0.2641,,1.00,7.27,,0.1750,-73.7288,32624,0.00,1.00,32534.0000,0.00,0.8250,0.3581,49393.8,2528771.0,24697
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,3141,true,0.4540,227,0.0121,0.0943,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,208461.8,3470884.0,104234
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,3141,false,0.1240,62,0.0032,0.2194,0.2105,0.2472,,1.00,8.68,,0.0500,-72.6872,31703,0.00,1.00,29535.1667,0.00,0.9500,0.2607,40704.9,1252285.0,20352
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,9999,true,0.4560,228,0.0117,0.0896,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,210391.3,2986498.0,105199
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,9999,false,0.1160,58,0.0031,0.3783,0.1584,0.2763,,1.00,9.26,,0.1500,-74.5614,30894,0.00,1.00,29956.6667,0.00,0.8500,0.2969,64469.3,2461073.0,32235
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,1337,true,0.0360,18,0.0009,0.9208,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,114492.7,1580698.0,57249
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,1337,false,0.0240,12,0.0006,0.9368,0.1429,0.0098,,1.00,,,0.9750,-33.3333,2054,0.00,1.00,264.0000,0.00,0.0250,0.9749,75437.8,1573161.0,37719
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,7777,true,0.4720,236,0.0129,0.0835,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,233780.7,3069971.0,116893
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,7777,false,0.1340,67,0.0036,0.2054,0.1875,0.2641,,1.00,7.21,,0.0500,-71.6102,30992,0.00,1.00,30076.0000,0.00,0.9500,0.2612,50502.2,2207765.0,25251
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,11,true,0.4720,236,0.0129,0.0925,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,184158.4,2792842.0,92082
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,11,false,0.0940,47,0.0027,0.3704,0.0957,0.2802,,1.00,5.26,,0.1500,-80.0847,36690,0.00,1.00,29349.0000,0.00,0.8500,0.2850,45420.4,1707339.0,22710
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,22,true,0.4640,232,0.0123,0.1051,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,245883.2,3357892.0,122945
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,22,false,0.1120,56,0.0029,0.3064,0.2036,0.2570,,1.00,6.12,,0.1000,-75.8621,34573,0.00,1.00,30449.6667,0.00,0.9000,0.2931,54372.6,1958935.0,27186
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,33,true,0.4600,230,0.0123,0.0879,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,217229.1,2797661.0,108618
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,33,false,0.1160,58,0.0029,0.1866,0.1848,0.2544,,1.00,6.56,,0.0500,-74.7826,31290,0.00,1.00,29989.5833,0.00,0.9500,0.2424,59131.2,2399028.0,29566
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,44,true,0.4560,228,0.0123,0.0808,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,230235.4,3811577.0,115121
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,44,false,0.1240,62,0.0033,0.2263,0.1574,0.2857,,1.00,5.30,,0.0750,-72.8070,28908,0.00,1.00,30130.8333,0.00,0.9250,0.2449,62062.5,3173785.0,31031
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,55,true,0.4500,225,0.0122,0.0988,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,291216.2,3185572.0,145611
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,55,false,0.1260,63,0.0036,0.2053,0.2394,0.2489,,1.00,6.32,,0.0500,-72.0000,29727,0.00,1.00,29682.3333,0.00,0.9500,0.2587,41682.9,1741534.0,20841
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,101,true,0.4560,228,0.0123,0.0910,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,258254.7,3035940.0,129130
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,101,false,0.1360,68,0.0035,0.1783,0.2453,0.2380,,1.00,6.33,,0.0500,-70.1754,30918,0.00,1.00,28029.0000,0.00,0.9500,0.2572,66135.2,3031514.0,33068
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,202,true,0.4700,235,0.0127,0.0894,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,272996.4,3799944.0,136506
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,202,false,0.1120,56,0.0029,0.2781,0.1139,0.2890,,1.00,5.94,,0.1000,-76.1702,37028,0.00,1.00,28761.0000,0.00,0.9000,0.2323,44330.0,2360083.0,22165
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,303,true,0.4600,230,0.0121,0.0904,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,228339.5,2628314.0,114175
rhcr_pbs,warehouse_single_dock,wear_high,closest,40,303,false,0.1340,67,0.0036,0.0833,0.2756,0.2648,,1.00,6.86,,0.0000,-70.8696,27428,0.00,1.00,34222.0500,0.00,1.0000,0.2577,44421.3,1932196.0,22211
