solver,topology,scenario,scheduler,num_agents,seed,is_baseline,avg_throughput,total_tasks,unassigned_ratio,wait_ratio,fault_tolerance,critical_time,deficit_recovery,throughput_recovery,mtbf,recovery_tick,survival_rate,impacted_area,deficit_integral,cascade_depth_avg,cascade_spread_avg,structural_cascade_avg,structural_cascade_max,mitigation_delta_avg,itae,rapidity,attack_rate,fleet_utilization,pbs_partial_rate,solver_step_avg_us,solver_step_max_us,wall_time_ms
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,7777,true,1.7400,522,0.0116,0.1138,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8133,2808441.3,24758416.0,842537
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,7777,false,1.6633,499,0.0111,0.1515,0.9333,0.0995,,1.00,,,1.0000,-4.4061,4247,0.13,1.13,7.26,12.00,-6.13,7603.7143,,0.1722,0.9894,0.8667,2753969.9,24725390.0,827156
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,7777,true,1.5967,479,0.0118,0.1828,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9533,7489444.5,43352866.0,2246838
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,7777,false,1.6633,499,0.0125,0.1542,1.0658,0.0647,164.00,1.00,,272,1.0000,4.1754,2988,0.05,1.05,8.59,17.00,-7.55,8504.0667,,0.1523,0.9878,0.9267,8641959.5,46773583.0,2593497
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,7777,true,1.5967,479,0.0124,0.1708,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8933,40488956.8,298327460.0,12146692
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,7777,false,1.5600,468,0.0120,0.1926,0.9677,0.0896,,1.00,,,1.0000,-2.2965,1941,0.00,1.00,9.11,16.00,-8.11,8182.7143,,0.1258,0.9876,0.8400,50680545.4,366640155.0,15204983
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,true,0.4000,120,0.0028,0.7841,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9733,3932792.5,107959060.0,1179844
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,false,0.4000,120,0.0028,0.7841,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,11.70,16.00,-10.70,0.0000,,0.1325,1.0000,0.9733,3913416.3,107816658.0,1174801
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,true,0.3167,95,0.0021,0.8180,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9533,832295.3,3416721.0,249693
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,false,0.3167,95,0.0021,0.8180,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,14.58,21.00,-13.58,0.0000,,0.1589,1.0000,0.9533,761281.7,3329781.0,229213
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,true,1.0567,317,0.0072,0.4400,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8933,5210156.0,21998411.0,1563052
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,false,1.5033,451,0.0102,0.2111,1.8874,0.1144,108.00,1.00,,222,1.0000,42.2713,4040,0.15,1.15,9.70,18.00,-8.55,3005.3952,,0.3576,0.9905,0.6867,3299785.0,19549471.0,991721
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,true,0.3600,108,0.0026,0.7673,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9867,8155414.2,53011637.0,2446629
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,false,0.3833,115,0.0027,0.7667,1.8750,0.0348,0.00,1.00,,,1.0000,6.4815,0,0.00,1.00,8.82,15.00,-7.82,900.0000,,0.1854,0.9995,0.9867,4505980.4,41237256.0,1352588
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,true,1.7333,520,0.0125,0.1206,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8667,54029351.3,340744884.0,16208810
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,11,false,1.5667,470,0.0118,0.2011,0.8551,0.1144,,1.00,,,1.0000,-9.6154,7537,0.00,1.00,10.80,16.00,-9.80,5103.7786,,0.3245,0.9892,0.8467,63245066.0,384008124.0,18975162
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,true,1.4700,441,0.0106,0.2404,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8600,20612980.9,124592865.0,6183899
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,false,1.0200,306,0.0071,0.4426,0.5091,0.2687,,1.00,,,1.0000,-30.6122,8153,0.00,1.00,10.05,15.00,-9.05,7687.8143,,0.2848,0.9953,0.8733,25722554.3,135578120.0,7718450
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,true,1.7633,529,0.0117,0.1110,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8467,992798.0,3862485.0,297844
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,false,1.3433,403,0.0090,0.2982,0.6510,0.2139,,1.00,,,1.0000,-23.8185,10122,0.09,1.09,7.59,14.00,-6.50,8367.9762,,0.3179,0.9923,0.7533,924040.6,3825636.0,278850
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,true,1.6767,503,0.0112,0.1090,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8333,2682436.3,23808873.0,804736
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,false,0.8967,269,0.0060,0.4903,0.3097,0.3433,,1.00,,,1.0000,-46.5209,18710,0.05,1.07,7.44,15.00,-6.37,8852.6667,,0.3046,0.9965,0.8667,5954579.8,22761313.0,1787945
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,true,1.6000,480,0.0123,0.1562,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9200,8201736.2,53297193.0,2460526
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,false,1.0400,312,0.0083,0.4460,0.4970,0.2687,,1.00,,,1.0000,-35.0000,17843,0.03,1.03,8.26,18.00,-7.23,7328.4429,,0.2119,0.9938,0.8933,5873840.8,48070214.0,1763289
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,true,1.7200,516,0.0127,0.1195,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9267,61216852.8,410067235.0,18365061
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,22,false,1.5433,463,0.0115,0.1979,0.8494,0.1194,,1.00,,,1.0000,-10.2713,7910,0.12,1.12,12.93,21.00,-11.80,6807.0619,,0.2980,0.9892,0.8733,69002174.0,366831694.0,20702420
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,true,0.5733,172,0.0040,0.6779,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9600,5951180.0,115168355.0,1785378
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,false,0.5000,150,0.0067,0.7343,0.6562,0.0746,,1.00,,,1.0000,-12.7907,5283,0.00,1.00,1.67,3.00,-0.67,632.7381,50.00,0.0397,0.9939,0.9267,7634871.3,142945309.0,2290662
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,true,1.7467,524,0.0117,0.1085,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8733,778752.4,2971728.0,233631
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,false,1.7500,525,0.0116,0.1158,1.0029,0.0846,162.00,1.00,,274,1.0000,0.1908,879,0.00,1.00,4.00,6.00,-3.00,7334.5762,,0.0331,0.9885,0.8867,989214.9,3788888.0,297013
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,true,1.7733,532,0.0119,0.1169,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8267,2712502.2,24448934.0,813757
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,false,1.7267,518,0.0115,0.1240,0.9611,0.0846,,1.00,,,1.0000,-2.6316,1854,0.00,1.00,4.50,6.00,-3.50,6938.7857,,0.0265,0.9886,0.8667,2441789.0,24169825.0,732691
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,true,0.5667,170,0.0065,0.6916,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9867,6757336.1,39516285.0,2027206
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,false,0.4467,134,0.0049,0.7447,0.2653,0.1194,,1.00,,,1.0000,-21.1765,3872,0.00,1.00,5.00,7.00,-4.00,2591.6667,,0.0331,0.9980,0.9867,3008360.5,35335644.0,902735
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,true,1.7233,517,0.0129,0.1234,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9333,49465510.8,401168747.0,14839658
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,33,false,1.7500,525,0.0132,0.1196,1.0230,0.0498,134.00,1.00,,248,1.0000,1.5474,177,0.00,1.00,4.00,7.00,-3.00,6782.9048,,0.0132,0.9868,0.9533,54274405.3,324970284.0,16282386
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,true,1.7400,522,0.0121,0.1090,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7800,20945553.4,107126997.0,6283671
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,false,1.7133,514,0.0122,0.1355,0.9765,0.0796,,1.00,,,1.0000,-1.5326,1082,0.00,1.00,3.00,7.00,-2.00,6423.2762,,0.0331,0.9882,0.7867,21511055.9,156559673.0,6453468
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,true,1.7667,530,0.0118,0.1103,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8667,1027372.1,3917538.0,308216
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,false,1.7267,518,0.0115,0.1200,0.9664,0.0647,,1.00,,,1.0000,-2.2642,2116,0.00,1.00,2.67,5.00,-1.67,7810.9381,,0.0397,0.9885,0.8600,997839.3,4098047.0,299579
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,true,1.6200,486,0.0108,0.1603,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8333,3534546.5,25391751.0,1060374
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,false,1.6167,485,0.0108,0.1611,0.9972,0.0597,,1.00,,,1.0000,-0.2058,567,0.33,1.33,3.67,5.00,-2.33,5775.3333,,0.0265,0.9884,0.8467,3207017.8,25731997.0,962226
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,true,0.4067,122,0.0032,0.7633,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9933,7673866.9,52724032.0,2302165
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,false,0.4067,122,0.0032,0.7633,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,3.00,3.00,-2.00,0.0000,12.00,0.0066,0.9983,0.9933,7682698.5,51612881.0,2304852
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,true,1.7133,514,0.0127,0.1134,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8933,51285322.3,352339607.0,15385601
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,44,false,1.7133,514,0.0129,0.1250,1.0000,0.0945,174.00,1.00,,284,1.0000,0.0000,899,0.00,1.00,2.71,3.00,-1.71,8044.7214,,0.0464,0.9872,0.9067,46609066.9,326304455.0,13982872
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,true,1.6833,505,0.0126,0.1464,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8267,17606024.1,99921816.0,5281812
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,false,1.6500,495,0.0123,0.1496,0.9703,0.0597,,1.00,,,1.0000,-1.9802,920,0.00,1.00,4.00,4.00,-3.00,5923.8929,,0.0066,0.9888,0.7800,18356886.2,94429263.0,5507112
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,true,0.2700,81,0.0018,0.8234,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9333,594755.6,3589191.0,178431
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,false,0.2700,81,0.0018,0.8234,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,,,0.0000,1.0000,0.9333,601428.3,3571687.0,180428
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,true,0.4700,141,0.0039,0.7462,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9333,6160863.9,23110028.0,1848264
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,false,0.4700,141,0.0039,0.7461,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,6.00,7.00,-5.00,0.0000,,0.0132,0.9973,0.9333,6093906.2,22767269.0,1828250
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,true,0.3367,101,0.0026,0.8088,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9800,1507134.9,35546153.0,452145
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,false,0.3367,101,0.0026,0.8088,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,2.00,3.00,-1.00,0.0000,,0.0331,1.0000,0.9800,1511072.0,35376087.0,453528
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,true,0.3733,112,0.0039,0.7894,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9667,10355086.6,195194811.0,3106531
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,55,false,0.3733,112,0.0039,0.7891,1.0000,0.0050,54.00,1.00,,192,1.0000,0.0000,54,0.00,1.00,2.00,2.00,-1.00,38.0000,,0.0066,0.9999,0.9667,10065304.4,188653899.0,3019664
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,true,0.3900,117,0.0026,0.7596,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9600,20494319.6,103512666.0,6148302
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,false,0.5467,164,0.0071,0.7043,2.8077,0.0547,0.00,1.00,,,1.0000,40.1709,0,0.00,1.00,8.95,16.00,-7.95,2396.0000,,0.1457,0.9924,0.9600,7387970.6,94410601.0,2217026
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,true,1.7400,522,0.0116,0.1148,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8467,973475.0,3714429.0,292047
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,false,1.2300,369,0.0082,0.3701,0.5578,0.2587,,1.00,,,1.0000,-29.3103,11725,0.07,1.10,9.19,17.00,-8.10,9486.1333,,0.3046,0.9936,0.8333,868306.4,3782559.0,262058
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,true,0.4900,147,0.0033,0.7463,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9400,4349510.1,25833354.0,1304858
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,false,0.5667,170,0.0038,0.7246,1.6053,0.0149,6.00,1.00,,110,1.0000,15.6463,6,0.00,1.00,10.06,13.00,-9.06,148.8000,,0.1060,0.9980,0.9400,6359921.0,24737386.0,1908462
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,true,1.6967,509,0.0130,0.1276,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9667,7996863.1,49501790.0,2399064
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,false,1.5433,463,0.0118,0.2007,0.8659,0.0896,,1.00,,,1.0000,-9.0373,7179,0.14,1.14,12.63,22.00,-11.49,5967.0548,,0.2517,0.9887,0.8800,8919857.4,53791725.0,2677497
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,true,1.7300,519,0.0125,0.1041,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8933,56300362.2,380606868.0,16890114
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,101,false,1.5367,461,0.0113,0.1857,0.8314,0.1294,,1.00,,,1.0000,-11.1753,7996,0.08,1.08,10.35,15.00,-9.27,7251.6381,,0.2649,0.9896,0.8267,67062063.4,399685996.0,20120333
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,true,1.7233,517,0.0120,0.1102,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8933,21668027.5,109290694.0,6500416
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,false,1.7200,516,0.0119,0.1160,0.9972,0.1045,,1.00,,,1.0000,-0.1934,808,0.00,1.00,3.00,5.00,-2.00,8147.8095,,0.0265,0.9879,0.8800,22609120.0,133979912.0,6782881
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,true,0.9367,281,0.0062,0.4853,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9533,658344.3,3773790.0,197508
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,false,1.6500,495,0.0110,0.1110,2.8291,0.0249,20.00,1.00,,138,1.0000,76.1566,11,0.00,1.00,3.14,6.00,-2.14,2857.8667,,0.0464,0.9890,0.8200,998840.6,3988490.0,299872
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,true,1.7233,517,0.0115,0.1004,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7800,1884906.5,23373232.0,565477
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,false,1.6833,505,0.0112,0.1134,0.9656,0.0746,,1.00,,,1.0000,-2.3211,2299,0.00,1.00,2.50,4.00,-1.50,5401.7762,,0.0397,0.9888,0.7933,2409306.4,23922204.0,723068
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,true,0.4500,135,0.0038,0.7387,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9933,2508829.1,44836648.0,752710
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,false,0.4500,135,0.0038,0.7387,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,2.00,3.00,-1.00,0.0000,,0.0132,0.9999,0.9933,2541908.5,45319326.0,762610
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,true,1.7000,510,0.0130,0.1124,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9067,60056130.3,317449187.0,18016846
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,202,false,1.7000,510,0.0125,0.1108,1.0000,0.0846,164.00,1.00,,300,1.0000,0.0000,635,0.20,1.20,3.00,6.00,-1.80,7647.0619,,0.0397,0.9878,0.9000,58025460.6,306899324.0,17407865
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,true,0.2967,89,0.0075,0.8168,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9867,7027489.6,147100262.0,2108252
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,false,0.3133,94,0.0077,0.8141,2.6667,0.0149,46.00,1.00,,158,1.0000,5.6180,72,0.01,1.01,11.63,30.00,-10.63,132.0000,88.00,0.8411,0.9931,0.9867,13039390.5,147520142.0,3915639
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,true,0.3200,96,0.0021,0.8146,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9400,545732.7,3795729.0,163725
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,false,0.3200,96,0.0021,0.8146,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,13.46,25.00,-12.46,0.0000,28.00,0.8543,1.0000,0.9400,554791.5,3862669.0,171225
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,true,1.6600,498,0.0110,0.1170,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8800,1684610.8,14546417.0,505388
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,false,0.7533,226,0.0050,0.5679,0.1782,0.4478,,1.00,,,1.0000,-54.6185,24516,0.01,1.01,7.72,16.00,-6.71,10101.6167,68.00,0.4834,0.9981,0.8267,2205411.9,25166832.0,665431
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,true,1.5467,464,0.0113,0.1746,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9400,7236623.3,37956552.0,2170992
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,false,0.8933,268,0.0066,0.5249,0.3241,0.3632,,1.00,,,1.0000,-42.2414,20431,0.02,1.02,7.62,15.00,-6.61,8013.4444,,0.4437,0.9964,0.9867,5620973.4,61317507.0,1689227
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,true,1.7333,520,0.0127,0.1004,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8867,57534791.6,311592428.0,17260445
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,303,false,1.4600,438,0.0108,0.2384,0.7602,0.2189,,1.00,,,1.0000,-15.7692,13783,0.00,1.00,7.53,15.00,-6.53,10008.4045,,0.4106,0.9905,0.9333,65031107.6,300479346.0,19511938
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,true,1.7300,519,0.0119,0.1309,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8667,24671402.0,124686913.0,7401425
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,false,1.5100,453,0.0106,0.2140,0.8146,0.1144,,1.00,,,1.0000,-12.7168,9408,0.04,1.04,9.30,16.00,-8.26,7567.1746,,0.3709,0.9899,0.8200,28533370.8,137872956.0,8562287
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,true,0.3367,101,0.0022,0.8202,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9667,885507.8,3653035.0,265657
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,false,0.3367,101,0.0022,0.8202,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,8.90,16.00,-7.90,0.0000,,0.0662,1.0000,0.9667,890643.5,3773338.0,267604
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,true,0.3667,110,0.0024,0.7968,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9667,7370655.9,23489437.0,2211202
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,false,0.3667,110,0.0024,0.7968,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.50,1.50,8.50,13.00,-7.00,0.0000,124.00,0.0861,0.9997,0.9667,7433540.3,23588836.0,2230426
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,true,0.5600,168,0.0043,0.7103,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.3333,2352514.0,28489591.0,705759
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,false,0.5633,169,0.0043,0.7136,1.1250,0.0249,52.00,1.00,,172,1.0000,0.5952,90,0.00,1.00,11.84,19.00,-10.84,264.0000,,0.2450,0.9997,0.7667,2831618.5,44970572.0,851076
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,true,0.3200,96,0.0023,0.8081,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9800,13648171.0,249685061.0,4094456
rhcr_pbs,warehouse_single_dock_w3,zone_50t,closest,151,404,false,0.3467,104,0.0056,0.7985,1.5000,0.0050,0.00,1.00,,,1.0000,8.3333,0,0.00,1.00,9.87,15.00,-8.87,74.0000,,0.0993,0.9945,0.9800,12724759.9,251065530.0,3817948
